fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
0,unseen_text,critical_span,RF,0.5346439014202171,0.48595906711089953,0.03571428571428571,0.8342592592592593
0,unseen_text,critical_span,XGB,0.5484479427736006,0.5156041388518025,0.30952380952380953,0.6814814814814815
0,unseen_text,seq_enhanced,LR,0.5641969507101086,0.48076065963452685,0.5059523809523809,0.5685185185185185
0,unseen_text,seq_enhanced,RF,0.5424792449874687,0.46397843550414736,0.005952380952380952,0.8453703703703703
0,unseen_text,seq_enhanced,XGB,0.5513849728487886,0.5352214960058097,0.20238095238095238,0.762962962962963
0,unseen_both,pos_split,LR,0.6084288052373159,0.5127858109551963,0.8461538461538461,0.525
0,unseen_both,pos_split,RF,0.5513502454991817,0.4392523364485981,0.0,0.7833333333333333
0,unseen_both,pos_split,XGB,0.4717675941080196,0.45041816009557945,0.15384615384615385,0.6166666666666667
0,unseen_both,surp_weighted,LR,0.5192307692307692,0.3895895756393283,0.7692307692307693,0.39166666666666666
0,unseen_both,surp_weighted,RF,0.4328968903436988,0.4392523364485981,0.0,0.7833333333333333
0,unseen_both,surp_weighted,XGB,0.38584288052373167,0.48307692307692307,0.3076923076923077,0.5916666666666667
0,unseen_both,critical_span,LR,0.618657937806874,0.4928003438641736,0.7692307692307693,0.5083333333333333
0,unseen_both,critical_span,RF,0.5523731587561376,0.4666666666666667,0.038461538461538464,0.7666666666666667
0,unseen_both,critical_span,XGB,0.5724222585924714,0.53125,0.38461538461538464,0.6333333333333333
0,unseen_both,seq_enhanced,LR,0.5531914893617021,0.4584139264990329,0.6923076923076923,0.475
0,unseen_both,seq_enhanced,RF,0.4261456628477905,0.4392523364485981,0.0,0.7833333333333333
0,unseen_both,seq_enhanced,XGB,0.47504091653027825,0.4712430426716141,0.11538461538461539,0.6833333333333333
1,unseen_reader,pos_split,LR,0.5050402181793074,0.4582175157570675,0.4457831325301205,0.5266203703703703
1,unseen_reader,pos_split,RF,0.5048374011806539,0.4468629961587708,0.0,0.8078703703703703
1,unseen_reader,pos_split,XGB,0.4821434736078986,0.49281767955801103,0.12650602409638553,0.7245370370370371
1,unseen_reader,surp_weighted,LR,0.5501518969862257,0.4880689469431726,0.5060240963855421,0.5543981481481481
1,unseen_reader,surp_weighted,RF,0.5266898539717609,0.4468629961587708,0.0,0.8078703703703703
1,unseen_reader,surp_weighted,XGB,0.49429523250595503,0.4961790971740815,0.21686746987951808,0.6689814814814815
1,unseen_reader,critical_span,LR,0.5141281458211068,0.48784825133372856,0.3795180722891566,0.5879629629629629
1,unseen_reader,critical_span,RF,0.5041555908447544,0.4563738386532978,0.012048192771084338,0.8020833333333334
1,unseen_reader,critical_span,XGB,0.4736078986432838,0.5033582940217105,0.25903614457831325,0.6585648148148148
1,unseen_reader,seq_enhanced,LR,0.5107967687368384,0.4766221247743967,0.4578313253012048,0.5497685185185185
1,unseen_reader,seq_enhanced,RF,0.5106414195463804,0.4468629961587708,0.0,0.8078703703703703
1,unseen_reader,seq_enhanced,XGB,0.5112628163082128,0.4674356655832254,0.06626506024096386,0.7372685185185185
1,unseen_text,pos_split,LR,0.5425620334270257,0.4672193864709495,0.4573170731707317,0.5509783728115345
1,unseen_text,pos_split,RF,0.526131864478496,0.45388076490438695,0.0,0.831101956745623
1,unseen_text,pos_split,XGB,0.4984057182579261,0.4891705896627032,0.1402439024390244,0.7209062821833162
1,unseen_text,surp_weighted,LR,0.5041632665397285,0.42583869317137313,0.5121951219512195,0.4799176107106076
1,unseen_text,surp_weighted,RF,0.4731087738386678,0.45882184109439084,0.006097560975609756,0.8280123583934088
1,unseen_text,surp_weighted,XGB,0.4555490071629341,0.4945825628381618,0.2073170731707317,0.6869207003089598
1,unseen_text,critical_span,LR,0.5823661861153928,0.5077484070860225,0.5182926829268293,0.5942327497425335
1,unseen_text,critical_span,RF,0.47728715205367667,0.4557313562128972,0.006097560975609756,0.8187435633367662
1,unseen_text,critical_span,XGB,0.4859688095022214,0.4930997520722018,0.23170731707317074,0.6714727085478888
1,unseen_text,seq_enhanced,LR,0.5344848429896938,0.47842566626989735,0.4817073170731707,0.5612770339855818
1,unseen_text,seq_enhanced,RF,0.49795992383715654,0.4535734383792909,0.0,0.8300720906282183
1,unseen_text,seq_enhanced,XGB,0.5206878834587603,0.5057071717178172,0.13414634146341464,0.7538619979402678
1,unseen_both,pos_split,LR,0.5587044534412955,0.49375,0.5384615384615384,0.6111111111111112
1,unseen_both,pos_split,RF,0.5797570850202429,0.46798029556650245,0.0,0.8796296296296297
1,unseen_both,pos_split,XGB,0.47935222672064776,0.502120597455283,0.15384615384615385,0.7685185185185185
1,unseen_both,surp_weighted,LR,0.5773279352226721,0.4999435347261434,0.5384615384615384,0.6203703703703703
1,unseen_both,surp_weighted,RF,0.6117408906882591,0.46534653465346537,0.0,0.8703703703703703
1,unseen_both,surp_weighted,XGB,0.5967611336032389,0.566870095902354,0.3076923076923077,0.7870370370370371
1,unseen_both,critical_span,LR,0.4672064777327935,0.46375372393247266,0.46153846153846156,0.5833333333333334
1,unseen_both,critical_span,RF,0.49838056680161946,0.5417256011315417,0.07692307692307693,0.8888888888888888
1,unseen_both,critical_span,XGB,0.3376518218623482,0.43379486490119634,0.15384615384615385,0.6388888888888888
1,unseen_both,seq_enhanced,LR,0.40404858299595137,0.3769230769230769,0.23076923076923078,0.5
1,unseen_both,seq_enhanced,RF,0.4461538461538461,0.46798029556650245,0.0,0.8796296296296297
1,unseen_both,seq_enhanced,XGB,0.48582995951417,0.5190283400809717,0.15384615384615385,0.7962962962962963
2,unseen_reader,pos_split,LR,0.48718617486706606,0.41861021094889,0.5180722891566265,0.45918367346938777
2,unseen_reader,pos_split,RF,0.49043380224809857,0.4477144646211647,0.0,0.8106575963718821
2,unseen_reader,pos_split,XGB,0.4807750555293801,0.4889143101512803,0.16265060240963855,0.6927437641723356
2,unseen_reader,surp_weighted,LR,0.4832402234636871,0.41129802474495336,0.5662650602409639,0.4421768707482993
2,unseen_reader,surp_weighted,RF,0.5350676448812007,0.4466750313676286,0.0,0.8072562358276644
2,unseen_reader,surp_weighted,XGB,0.52855556303426,0.5239809782608695,0.29518072289156627,0.6757369614512472
2,unseen_reader,critical_span,LR,0.503651477418052,0.456005635787249,0.5,0.5136054421768708
2,unseen_reader,critical_span,RF,0.5033906576024769,0.45638097397169053,0.012048192771084338,0.8027210884353742
2,unseen_reader,critical_span,XGB,0.49588998451908184,0.49301648558638705,0.2891566265060241,0.6315192743764172
2,unseen_reader,seq_enhanced,LR,0.5039038836911893,0.46570363466915193,0.4939759036144578,0.528344671201814
2,unseen_reader,seq_enhanced,RF,0.5079718314599179,0.4477144646211647,0.0,0.8106575963718821
2,unseen_reader,seq_enhanced,XGB,0.5081274819950192,0.5026837541086789,0.1746987951807229,0.7074829931972789
2,unseen_text,pos_split,LR,0.5438032385932361,0.44767138014961694,0.5915492957746479,0.4925925925925926
2,unseen_text,pos_split,RF,0.5720249641561944,0.4519621109607578,0.0,0.8246913580246914
2,unseen_text,pos_split,XGB,0.541346883697394,0.5259655543533804,0.18309859154929578,0.7469135802469136
2,unseen_text,surp_weighted,LR,0.5573290039639032,0.45509219705480697,0.5704225352112676,0.5061728395061729
2,unseen_text,surp_weighted,RF,0.5676815383317871,0.4646004700352526,0.014084507042253521,0.8222222222222222
2,unseen_text,surp_weighted,XGB,0.5286539596862613,0.5122841619176758,0.2535211267605634,0.6864197530864198
2,unseen_text,critical_span,LR,0.5382896179472042,0.46859322474487136,0.4859154929577465,0.5419753086419753
2,unseen_text,critical_span,RF,0.5038373956312727,0.4486044928522805,0.0,0.8135802469135802
2,unseen_text,critical_span,XGB,0.49356919962891116,0.521405561303146,0.3028169014084507,0.6777777777777778
2,unseen_text,seq_enhanced,LR,0.5370350847600573,0.4641135142581623,0.5633802816901409,0.519753086419753
2,unseen_text,seq_enhanced,RF,0.5761153748840347,0.4519621109607578,0.0,0.8246913580246914
2,unseen_text,seq_enhanced,XGB,0.5575503921733996,0.5377618427271994,0.19718309859154928,0.7555555555555555
2,unseen_both,pos_split,LR,0.4799382716049383,0.38550420168067223,0.4444444444444444,0.4222222222222222
2,unseen_both,pos_split,RF,0.5698302469135803,0.4444444444444444,0.0,0.8
2,unseen_both,pos_split,XGB,0.5300925925925926,0.48,0.1111111111111111,0.7111111111111111
2,unseen_both,surp_weighted,LR,0.5802469135802469,0.4327731092436975,0.5555555555555556,0.4666666666666667
2,unseen_both,surp_weighted,RF,0.46141975308641975,0.4409937888198758,0.0,0.7888888888888889
2,unseen_both,surp_weighted,XGB,0.38503086419753085,0.4222222222222222,0.16666666666666666,0.5666666666666667
2,unseen_both,critical_span,LR,0.4930555555555556,0.44207191073150576,0.4444444444444444,0.5
2,unseen_both,critical_span,RF,0.5652006172839505,0.4339622641509434,0.0,0.7666666666666667
2,unseen_both,critical_span,XGB,0.5092592592592593,0.48148148148148145,0.2777777777777778,0.6111111111111112
2,unseen_both,seq_enhanced,LR,0.42052469135802467,0.39385775862068967,0.3888888888888889,0.4444444444444444
2,unseen_both,seq_enhanced,RF,0.51929012345679,0.4444444444444444,0.0,0.8
2,unseen_both,seq_enhanced,XGB,0.39043209876543217,0.46790540540540543,0.1111111111111111,0.6888888888888889
3,unseen_reader,pos_split,LR,0.5608725761772854,0.4864388869320183,0.59375,0.5408163265306123
3,unseen_reader,pos_split,RF,0.47023026315789473,0.4497816593886463,0.0,0.8174603174603174
3,unseen_reader,pos_split,XGB,0.5370065789473684,0.5174618789965568,0.15,0.7528344671201814
3,unseen_reader,surp_weighted,LR,0.5525709833795013,0.45872161663806066,0.5625,0.5090702947845805
3,unseen_reader,surp_weighted,RF,0.46554276315789483,0.4497816593886463,0.0,0.8174603174603174
3,unseen_reader,surp_weighted,XGB,0.48466066481994463,0.4876923076923077,0.2125,0.6643990929705216
3,unseen_reader,critical_span,LR,0.5308864265927977,0.48138062699461226,0.49375,0.5544217687074829
3,unseen_reader,critical_span,RF,0.4706977146814405,0.4605263157894737,0.0125,0.8140589569160998
3,unseen_reader,critical_span,XGB,0.5003029778393352,0.4767717572670589,0.25625,0.6247165532879818
3,unseen_reader,seq_enhanced,LR,0.56384175900277,0.4872821692007596,0.6,0.5408163265306123
3,unseen_reader,seq_enhanced,RF,0.4902484418282548,0.45012468827930174,0.0,0.81859410430839
3,unseen_reader,seq_enhanced,XGB,0.49909972299168975,0.499754058042302,0.125,0.7437641723356009
3,unseen_text,pos_split,LR,0.5734556673265735,0.5007173900930517,0.5629139072847682,0.562962962962963
