fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
3,unseen_reader,late_bc,XGB,0.5304709141274238,0.47621963414821766,0.05,0.7811791383219955
3,unseen_reader,combined,LR,0.569165512465374,0.4672924963210423,0.63125,0.5090702947845805
3,unseen_reader,combined,RF,0.49657635041551246,0.4558538949966087,0.00625,0.8174603174603174
3,unseen_reader,combined,XGB,0.511694944598338,0.49520734067897554,0.14375,0.7210884353741497
3,unseen_reader,combined_bc,LR,0.5644563711911357,0.15355086372360843,1.0,0.18140589569160998
3,unseen_reader,combined_bc,RF,0.4385734072022161,0.45012468827930174,0.0,0.81859410430839
3,unseen_reader,combined_bc,XGB,0.494689231301939,0.4562352614787072,0.00625,0.81859410430839
3,unseen_reader,combined_ling,LR,0.6473078254847646,0.5212196460023677,0.66875,0.5736961451247166
3,unseen_reader,combined_ling,RF,0.5780990304709142,0.4497816593886463,0.0,0.8174603174603174
3,unseen_reader,combined_ling,XGB,0.568126731301939,0.5370273164381548,0.20625,0.7448979591836735
3,unseen_reader,combined_ling_bc,LR,0.6304795706371191,0.4619665550763324,0.775,0.48412698412698413
3,unseen_reader,combined_ling_bc,RF,0.5136859418282549,0.45012468827930174,0.0,0.81859410430839
3,unseen_reader,combined_ling_bc,XGB,0.49984418282548476,0.49635627530364373,0.275,0.6473922902494331
3,unseen_text,text_only,LR,0.5625571556341638,0.5216368026877581,0.31125827814569534,0.6666666666666666
3,unseen_text,text_only,RF,0.5568491292244921,0.4995797631392239,0.271523178807947,0.6506172839506172
3,unseen_text,text_only,XGB,0.5860123204936236,0.49607607343199334,0.5562913907284768,0.5580246913580247
3,unseen_text,majority,majority,0.5,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,random,random,0.509602146539509,0.5093326766806205,0.2119205298013245,0.6962962962962963
3,unseen_text,early,LR,0.5727622627099056,0.5268691588785046,0.4304635761589404,0.6320987654320988
3,unseen_text,early,RF,0.48997578108512796,0.447098976109215,0.0,0.808641975308642
3,unseen_text,early,XGB,0.49628676803103244,0.4884948594052662,0.1986754966887417,0.6703703703703704
3,unseen_text,early_bc,LR,0.5232290546583727,0.47427925381571506,0.4966887417218543,0.5407407407407407
3,unseen_text,early_bc,RF,0.4919052548010733,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,early_bc,XGB,0.49815594569335436,0.5109401086799759,0.2185430463576159,0.6950617283950618
3,unseen_text,late,LR,0.5389964726808631,0.4473150673777633,0.6158940397350994,0.48271604938271606
3,unseen_text,late,RF,0.48096152106844603,0.4482288828337875,0.0,0.8123456790123457
3,unseen_text,late,XGB,0.4512958626857872,0.4867037724180582,0.15894039735099338,0.6925925925925925
3,unseen_text,late_bc,LR,0.5309670482066949,0.4751058996869053,0.5496688741721855,0.5308641975308642
3,unseen_text,late_bc,RF,0.5412676240340069,0.4482288828337875,0.0,0.8123456790123457
3,unseen_text,late_bc,XGB,0.5185963078716498,0.5256534908417416,0.17880794701986755,0.7419753086419754
3,unseen_text,combined,LR,0.5539699926639802,0.46965070835368833,0.5496688741721855,0.5234567901234568
3,unseen_text,combined,RF,0.471339275844396,0.4482288828337875,0.0,0.8123456790123457
3,unseen_text,combined,XGB,0.473575254499593,0.5221165389232616,0.2119205298013245,0.7160493827160493
3,unseen_text,combined_bc,LR,0.5290878212021023,0.4499275624773633,0.6490066225165563,0.48148148148148145
3,unseen_text,combined_bc,RF,0.5198072536152508,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,combined_bc,XGB,0.5070395642605192,0.5120913754564063,0.152317880794702,0.7395061728395061
3,unseen_text,combined_ling,LR,0.5635470158478126,0.4870285318441232,0.41721854304635764,0.5790123456790124
3,unseen_text,combined_ling,RF,0.5367253213277191,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,combined_ling,XGB,0.5261936106281844,0.5088450080409164,0.1390728476821192,0.7444444444444445
3,unseen_text,combined_ling_bc,LR,0.5573968183782372,0.49933145149309166,0.46357615894039733,0.5839506172839506
3,unseen_text,combined_ling_bc,RF,0.5024771628696901,0.4486044928522805,0.0,0.8135802469135802
3,unseen_text,combined_ling_bc,XGB,0.5373584298907637,0.4979032009289358,0.12582781456953643,0.737037037037037
3,unseen_both,text_only,LR,0.6186666666666667,0.5652173913043478,0.4666666666666667,0.6888888888888889
3,unseen_both,text_only,RF,0.5626666666666666,0.4788559396385331,0.26666666666666666,0.6333333333333333
3,unseen_both,text_only,XGB,0.5688888888888888,0.44999999999999996,0.5333333333333333,0.5111111111111111
3,unseen_both,majority,majority,0.5,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,random,random,0.5533333333333333,0.5518510500108249,0.26666666666666666,0.7444444444444445
3,unseen_both,early,LR,0.5164444444444444,0.4973544973544973,0.5333333333333333,0.5777777777777777
3,unseen_both,early,RF,0.5653333333333334,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,early,XGB,0.48977777777777776,0.5211822660098522,0.26666666666666666,0.7
3,unseen_both,early_bc,LR,0.568,0.14285714285714285,1.0,0.16666666666666666
3,unseen_both,early_bc,RF,0.4782222222222222,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,early_bc,XGB,0.5142222222222221,0.5111111111111111,0.4,0.6333333333333333
3,unseen_both,late,LR,0.4577777777777778,0.3772032902467685,0.5333333333333333,0.4111111111111111
3,unseen_both,late,RF,0.6102222222222222,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,late,XGB,0.6124444444444443,0.5286059629331185,0.26666666666666666,0.7111111111111111
3,unseen_both,late_bc,LR,0.5457777777777777,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,late_bc,RF,0.5093333333333333,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,late_bc,XGB,0.4737777777777778,0.5061728395061729,0.06666666666666667,0.8222222222222222
3,unseen_both,combined,LR,0.592888888888889,0.4650640602298244,0.7333333333333333,0.5
3,unseen_both,combined,RF,0.5604444444444444,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,combined,XGB,0.56,0.5518510500108249,0.26666666666666666,0.7444444444444445
3,unseen_both,combined_bc,LR,0.6124444444444443,0.14285714285714285,1.0,0.16666666666666666
3,unseen_both,combined_bc,RF,0.47733333333333333,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,combined_bc,XGB,0.46311111111111114,0.4998365478914678,0.06666666666666667,0.8111111111111111
3,unseen_both,combined_ling,LR,0.6026666666666668,0.5250320924261874,0.6666666666666666,0.5888888888888889
3,unseen_both,combined_ling,RF,0.6164444444444445,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,combined_ling,XGB,0.5582222222222222,0.6193609022556391,0.3333333333333333,0.8
3,unseen_both,combined_ling_bc,LR,0.6426666666666667,0.4650640602298244,0.7333333333333333,0.5
3,unseen_both,combined_ling_bc,RF,0.5035555555555555,0.45454545454545453,0.0,0.8333333333333334
3,unseen_both,combined_ling_bc,XGB,0.4826666666666667,0.5111111111111111,0.4,0.6333333333333333
4,unseen_reader,text_only,LR,0.5422268907563025,0.4888926768983508,0.49411764705882355,0.5563218390804597
4,unseen_reader,text_only,RF,0.6077815126050421,0.5494254221388368,0.5117647058823529,0.6344827586206897
4,unseen_reader,text_only,XGB,0.6086638655462184,0.5400108203816644,0.5882352941176471,0.6045977011494252
4,unseen_reader,majority,majority,0.5,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,random,random,0.5084873949579831,0.5085607432945713,0.19411764705882353,0.7
4,unseen_reader,early,LR,0.5569411764705883,0.5190242363931984,0.32941176470588235,0.6494252873563219
4,unseen_reader,early,RF,0.5221638655462184,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,early,XGB,0.48738655462184877,0.5087043237149728,0.20588235294117646,0.6931034482758621
4,unseen_reader,early_bc,LR,0.5367647058823529,0.16346153846153846,1.0,0.19540229885057472
4,unseen_reader,early_bc,RF,0.508344537815126,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,early_bc,XGB,0.5508403361344538,0.5170067157019508,0.1411764705882353,0.7505747126436781
4,unseen_reader,late,LR,0.5354117647058825,0.4908405820339119,0.4117647058823529,0.5804597701149425
4,unseen_reader,late,RF,0.49549159663865544,0.45121748785463184,0.0058823529411764705,0.803448275862069
4,unseen_reader,late,XGB,0.5268403361344538,0.49449673788535287,0.13529411764705881,0.7183908045977011
4,unseen_reader,late_bc,LR,0.5177226890756302,0.4444444444444444,0.0,0.8
4,unseen_reader,late_bc,RF,0.5266134453781512,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,late_bc,XGB,0.5257268907563025,0.48664915124750774,0.45294117647058824,0.5632183908045977
4,unseen_reader,combined,LR,0.5771512605042017,0.5018174575511627,0.4823529411764706,0.5770114942528736
4,unseen_reader,combined,RF,0.511718487394958,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,combined,XGB,0.5113865546218488,0.4908050510049008,0.11176470588235295,0.732183908045977
4,unseen_reader,combined_bc,LR,0.5653865546218487,0.205292089513401,0.9823529411764705,0.22528735632183908
4,unseen_reader,combined_bc,RF,0.5204411764705882,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,combined_bc,XGB,0.46172268907563024,0.46234295415959253,0.023529411764705882,0.7908045977011494
4,unseen_reader,combined_ling,LR,0.5946638655462185,0.5236204288982821,0.5352941176470588,0.5942528735632184
4,unseen_reader,combined_ling,RF,0.5491092436974789,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,combined_ling,XGB,0.5352857142857143,0.5290771486777746,0.17058823529411765,0.7471264367816092
4,unseen_reader,combined_ling_bc,LR,0.583890756302521,0.5227551970214086,0.1588235294117647,0.7459770114942529
4,unseen_reader,combined_ling_bc,RF,0.48467226890756304,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,combined_ling_bc,XGB,0.5339999999999999,0.46093224057259413,0.023529411764705882,0.7873563218390804
4,unseen_text,text_only,LR,0.5560969117809358,0.35537614286478103,0.8144796380090498,0.3562091503267974
4,unseen_text,text_only,RF,0.6128624940760986,0.5498688876413278,0.45248868778280543,0.6241830065359477
4,unseen_text,text_only,XGB,0.6060849016794667,0.5278126458776311,0.6742081447963801,0.5522875816993464
4,unseen_text,majority,majority,0.5,0.43157894736842106,0.0,0.7592592592592593
4,unseen_text,random,random,0.4880807857852334,0.4836756220586201,0.1583710407239819,0.659041394335512
4,unseen_text,early,LR,0.5282756740263703,0.4932783418335328,0.4298642533936652,0.5544662309368191
4,unseen_text,early,RF,0.5387796438518018,0.4301675977653631,0.0,0.7549019607843137
4,unseen_text,early,XGB,0.513941455624298,0.5311841685285669,0.23076923076923078,0.6862745098039216
4,unseen_text,early_bc,LR,0.5455117926212534,0.5004275829899713,0.5656108597285068,0.5348583877995643
4,unseen_text,early_bc,RF,0.49676701052344563,0.43157894736842106,0.0,0.7592592592592593
4,unseen_text,early_bc,XGB,0.45148892798483486,0.47901243493348755,0.1493212669683258,0.6579520697167756
4,unseen_text,late,LR,0.5353324201328252,0.4975765048590538,0.5701357466063348,0.5305010893246187
4,unseen_text,late,RF,0.5454501191272227,0.4453631284916201,0.013574660633484163,0.761437908496732
4,unseen_text,late,XGB,0.5312035420061414,0.4990380227782796,0.16289592760180996,0.6808278867102396
4,unseen_text,late_bc,LR,0.513941455624298,0.4718200033310285,0.5384615384615384,0.5032679738562091
4,unseen_text,late_bc,RF,0.4849938651103306,0.43087414755114695,0.0,0.7570806100217865
4,unseen_text,late_bc,XGB,0.46427481708940055,0.4643003710828936,0.1493212669683258,0.6328976034858388
4,unseen_text,combined,LR,0.5264838967261113,0.4874581416355457,0.5339366515837104,0.5239651416122004
4,unseen_text,combined,RF,0.5418470886864843,0.43597841528611425,0.004524886877828055,0.7592592592592593
4,unseen_text,combined,XGB,0.5360465342742329,0.5113083914605792,0.1583710407239819,0.7037037037037037
4,unseen_text,combined_bc,LR,0.5086050754039615,0.4612596685082873,0.6153846153846154,0.4793028322440087
4,unseen_text,combined_bc,RF,0.4943552523095101,0.43157894736842106,0.0,0.7592592592592593
4,unseen_text,combined_bc,XGB,0.4656511097982952,0.4809491673810349,0.1085972850678733,0.696078431372549
4,unseen_text,combined_ling,LR,0.5559833027129846,0.41589598929427957,0.7104072398190046,0.41938997821350765
4,unseen_text,combined_ling,RF,0.5608198030343358,0.43597841528611425,0.004524886877828055,0.7592592592592593
4,unseen_text,combined_ling,XGB,0.5698241331628116,0.5477703493071868,0.2171945701357466,0.7178649237472767
4,unseen_text,combined_ling_bc,LR,0.5271525672403383,0.4245440265922442,0.669683257918552,0.43137254901960786
4,unseen_text,combined_ling_bc,RF,0.48559112421041695,0.43157894736842106,0.0,0.7592592592592593
4,unseen_text,combined_ling_bc,XGB,0.48231918305342225,0.4923408726428137,0.13122171945701358,0.6949891067538126
4,unseen_both,text_only,LR,0.6137820512820513,0.37230769230769234,0.8333333333333334,0.37254901960784315
4,unseen_both,text_only,RF,0.5133547008547008,0.5041666666666667,0.375,0.5882352941176471
4,unseen_both,text_only,XGB,0.5400641025641025,0.4967105263157895,0.5833333333333334,0.5294117647058824
4,unseen_both,majority,majority,0.5,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,random,random,0.6217948717948718,0.6354312354312355,0.3333333333333333,0.7745098039215687
4,unseen_both,early,LR,0.6752136752136753,0.6474074074074074,0.5416666666666666,0.7254901960784313
4,unseen_both,early,RF,0.5264423076923077,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,early,XGB,0.5357905982905983,0.5363636363636364,0.25,0.6862745098039216
4,unseen_both,early_bc,LR,0.6100427350427351,0.19047619047619047,1.0,0.23529411764705882
4,unseen_both,early_bc,RF,0.5552884615384616,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,early_bc,XGB,0.45699786324786323,0.41788205453392513,0.041666666666666664,0.6470588235294118
4,unseen_both,late,LR,0.701923076923077,0.6274488101826232,0.6666666666666666,0.6764705882352942
4,unseen_both,late,RF,0.4847756410256411,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,late,XGB,0.6330128205128205,0.5344040574809805,0.16666666666666666,0.7352941176470589
4,unseen_both,late_bc,LR,0.6314102564102564,0.423728813559322,0.0,0.7352941176470589
4,unseen_both,late_bc,RF,0.5678418803418803,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,late_bc,XGB,0.49786324786324787,0.5122661122661123,0.5833333333333334,0.5490196078431373
4,unseen_both,combined,LR,0.6442307692307693,0.5546777546777547,0.6666666666666666,0.5882352941176471
4,unseen_both,combined,RF,0.4933226495726496,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,combined,XGB,0.5592948717948718,0.5181686046511628,0.125,0.7450980392156863
4,unseen_both,combined_bc,LR,0.5860042735042735,0.23215898825654924,1.0,0.2647058823529412
4,unseen_both,combined_bc,RF,0.530715811965812,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,combined_bc,XGB,0.5186965811965812,0.5552325581395349,0.16666666666666666,0.7647058823529411
4,unseen_both,combined_ling,LR,0.658653846153846,0.43679163034001744,0.75,0.4411764705882353
4,unseen_both,combined_ling,RF,0.5424679487179488,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,combined_ling,XGB,0.6810897435897436,0.5873118627609646,0.25,0.7549019607843137
4,unseen_both,combined_ling_bc,LR,0.5678418803418803,0.5163398692810457,0.2916666666666667,0.6372549019607843
4,unseen_both,combined_ling_bc,RF,0.4572649572649573,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,combined_ling_bc,XGB,0.6169871794871795,0.5952380952380952,0.25,0.7647058823529411
5,unseen_reader,text_only,LR,0.5786740558292283,0.49551442840033444,0.5773809523809523,0.5520716685330347
5,unseen_reader,text_only,RF,0.6592446633825944,0.5735986346777076,0.5892857142857143,0.6528555431131019
5,unseen_reader,text_only,XGB,0.6431896551724138,0.541630897456307,0.5773809523809523,0.6136618141097424
5,unseen_reader,majority,majority,0.5,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,random,random,0.5003201970443351,0.5002420911646157,0.17857142857142858,0.7010078387458006
5,unseen_reader,early,LR,0.5623070607553367,0.5238981198248001,0.4523809523809524,0.620380739081747
5,unseen_reader,early,RF,0.5017733990147782,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,early,XGB,0.4748604269293925,0.5046810656357676,0.18452380952380953,0.7043673012318029
5,unseen_reader,early_bc,LR,0.5456403940886699,0.1583411875589067,1.0,0.1881298992161254
5,unseen_reader,early_bc,RF,0.44525862068965516,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,early_bc,XGB,0.4473275862068966,0.3577849694354549,0.5833333333333334,0.3729003359462486
5,unseen_reader,late,LR,0.5877175697865353,0.4946661287973017,0.5952380952380952,0.5475923852183651
5,unseen_reader,late,RF,0.5229802955665024,0.4539021549213745,0.005952380952380952,0.8118701007838746
5,unseen_reader,late,XGB,0.5148604269293925,0.5109874580462817,0.17261904761904762,0.7222844344904815
5,unseen_reader,late_bc,LR,0.5922742200328407,0.48590162097906014,0.05357142857142857,0.7928331466965286
5,unseen_reader,late_bc,RF,0.544659277504105,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,late_bc,XGB,0.5201149425287356,0.4983251655811408,0.3630952380952381,0.6114221724524076
5,unseen_reader,combined,LR,0.5938505747126437,0.5170820313831119,0.5297619047619048,0.5912653975363942
5,unseen_reader,combined,RF,0.5307389162561577,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,combined,XGB,0.5188998357963875,0.523424293932747,0.16666666666666666,0.7458006718924972
5,unseen_reader,combined_bc,LR,0.5720032840722497,0.4193877028618236,0.7678571428571429,0.4311310190369541
5,unseen_reader,combined_bc,RF,0.5018267651888342,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,combined_bc,XGB,0.528735632183908,0.4997080453239908,0.20833333333333334,0.6819708846584547
5,unseen_reader,combined_ling,LR,0.6149343185550082,0.5222710673830624,0.5773809523809523,0.5879059350503919
5,unseen_reader,combined_ling,RF,0.5916666666666667,0.44774273345701915,0.0,0.8107502799552072
5,unseen_reader,combined_ling,XGB,0.6067241379310344,0.5338848686386994,0.16666666666666666,0.761478163493841
5,unseen_reader,combined_ling_bc,LR,0.5861083743842365,0.47901497203822785,0.041666666666666664,0.7973124300111982
5,unseen_reader,combined_ling_bc,RF,0.4911453201970444,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,combined_ling_bc,XGB,0.555016420361248,0.4853313006618577,0.05357142857142857,0.7917133258678611
5,unseen_text,text_only,LR,0.5384528974823427,0.4787380469429151,0.6016260162601627,0.5327635327635327
5,unseen_text,text_only,RF,0.4784672199053597,0.47423906705539354,0.34959349593495936,0.5883190883190883
5,unseen_text,text_only,XGB,0.5238496426415041,0.4641072618254497,0.5121951219512195,0.5299145299145299
5,unseen_text,majority,majority,0.5,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,random,random,0.5152702304225114,0.5151663132045987,0.2032520325203252,0.717948717948718
5,unseen_text,early,LR,0.513248241290703,0.4802389705882353,0.3821138211382114,0.5868945868945868
5,unseen_text,early,RF,0.5153615007652667,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,early,XGB,0.5228386480755999,0.49841509041779253,0.21138211382113822,0.6866096866096866
5,unseen_text,early_bc,LR,0.5037701672353512,0.3994686704725222,0.5609756097560976,0.43304843304843305
5,unseen_text,early_bc,RF,0.4874889422469354,0.46040826612903224,0.008130081300813009,0.8262108262108262
5,unseen_text,early_bc,XGB,0.5082002892567785,0.47178642525357856,0.21951219512195122,0.6381766381766382
5,unseen_text,late,LR,0.515705519749498,0.43155105145633454,0.5203252032520326,0.4829059829059829
5,unseen_text,late,RF,0.4420433323504219,0.4515625,0.0,0.8233618233618234
5,unseen_text,late,XGB,0.5254925088110985,0.5188383267382702,0.2032520325203252,0.7236467236467237
5,unseen_text,late_bc,LR,0.49419380204164737,0.4368374681196383,0.43902439024390244,0.5071225071225072
5,unseen_text,late_bc,RF,0.519096564022635,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,late_bc,XGB,0.5284272013704593,0.5234962406015038,0.18699186991869918,0.7407407407407407
5,unseen_text,combined,LR,0.5259558813204712,0.44973136279391834,0.5040650406504065,0.5113960113960114
5,unseen_text,combined,RF,0.4509948467360321,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,combined,XGB,0.49029023968996166,0.5157967747529044,0.16260162601626016,0.7450142450142451
5,unseen_text,combined_bc,LR,0.5335242989735597,0.42406521353889776,0.5609756097560976,0.4658119658119658
5,unseen_text,combined_bc,RF,0.5141820071050451,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,combined_bc,XGB,0.5137958633472345,0.48410258142992296,0.08943089430894309,0.7521367521367521
5,unseen_text,combined_ling,LR,0.5300841091312467,0.43666666666666665,0.5691056910569106,0.48148148148148145
5,unseen_text,combined_ling,RF,0.4877557324796046,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,combined_ling,XGB,0.45284131597792665,0.48476089588377724,0.12195121951219512,0.7236467236467237
5,unseen_text,combined_ling_bc,LR,0.5267702936096718,0.4603805009288322,0.5284552845528455,0.5213675213675214
5,unseen_text,combined_ling_bc,RF,0.4968406419815493,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,combined_ling_bc,XGB,0.478382970358201,0.5063859877722735,0.13821138211382114,0.7478632478632479
5,unseen_both,text_only,LR,0.6681034482758622,0.57150451887294,0.65,0.6025641025641025
5,unseen_both,text_only,RF,0.5810344827586207,0.5251623376623377,0.35,0.6153846153846154
5,unseen_both,text_only,XGB,0.6793103448275862,0.5570617329181169,0.55,0.6025641025641025
5,unseen_both,majority,majority,0.5,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,random,random,0.4551724137931034,0.442719881744272,0.1,0.6282051282051282
5,unseen_both,early,LR,0.49396551724137927,0.5125,0.6,0.5384615384615384
5,unseen_both,early,RF,0.5353448275862069,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,early,XGB,0.5086206896551724,0.442719881744272,0.1,0.6282051282051282
5,unseen_both,early_bc,LR,0.5465517241379311,0.20408163265306123,1.0,0.2564102564102564
5,unseen_both,early_bc,RF,0.47327586206896555,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,early_bc,XGB,0.41206896551724137,0.390625,0.45,0.41025641025641024
5,unseen_both,late,LR,0.4525862068965517,0.43355119825708055,0.35,0.48717948717948717
5,unseen_both,late,RF,0.5487068965517241,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,late,XGB,0.46896551724137925,0.45833333333333337,0.05,0.717948717948718
5,unseen_both,late_bc,LR,0.5025862068965518,0.41353383458646614,0.0,0.7051282051282052
5,unseen_both,late_bc,RF,0.4612068965517241,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,late_bc,XGB,0.4939655172413794,0.5042735042735043,0.25,0.6282051282051282
5,unseen_both,combined,LR,0.47586206896551725,0.4885699096225412,0.5,0.5256410256410257
5,unseen_both,combined,RF,0.4362068965517242,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,combined,XGB,0.5344827586206896,0.48492678725236865,0.1,0.7051282051282052
5,unseen_both,combined_bc,LR,0.528448275862069,0.47009113504556754,0.75,0.47435897435897434
5,unseen_both,combined_bc,RF,0.45474137931034486,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,combined_bc,XGB,0.4564655172413793,0.4889112903225806,0.15,0.6666666666666666
5,unseen_both,combined_ling,LR,0.5620689655172414,0.5395833333333333,0.65,0.5641025641025641
5,unseen_both,combined_ling,RF,0.4896551724137931,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,combined_ling,XGB,0.3870689655172414,0.4341517857142857,0.05,0.6666666666666666
5,unseen_both,combined_ling_bc,LR,0.5948275862068967,0.46453089244851253,0.05,0.7307692307692307
5,unseen_both,combined_ling_bc,RF,0.5474137931034483,0.4264705882352941,0.0,0.7435897435897436
5,unseen_both,combined_ling_bc,XGB,0.4758620689655172,0.47724867724867726,0.05,0.7564102564102564
6,unseen_reader,text_only,LR,0.5995096831615503,0.5213223452515087,0.553072625698324,0.5827664399092971
6,unseen_reader,text_only,RF,0.6676414726988089,0.5716980544747081,0.5642458100558659,0.6462585034013606
6,unseen_reader,text_only,XGB,0.663290606101544,0.5666934952806029,0.6256983240223464,0.626984126984127
6,unseen_reader,majority,majority,0.5,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,random,random,0.4906267631936553,0.489920687376074,0.16759776536312848,0.6825396825396826
6,unseen_reader,early,LR,0.49735769288841913,0.5125776484414348,0.3128491620111732,0.6417233560090703
6,unseen_reader,early,RF,0.4997735165332931,0.4424778761061947,0.0,0.7936507936507936
6,unseen_reader,early,XGB,0.46564206076114334,0.49534715544712604,0.19553072625698323,0.673469387755102
6,unseen_reader,early_bc,LR,0.5539785595651517,0.16870876531573986,1.0,0.20294784580498867
6,unseen_reader,early_bc,RF,0.5090633120624298,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,early_bc,XGB,0.5497866287339971,0.33205443873713447,0.8547486033519553,0.3321995464852608
6,unseen_reader,late,LR,0.5568552969317451,0.4573350334359705,0.547486033519553,0.4988662131519274
6,unseen_reader,late,RF,0.523180781487162,0.4431818181818182,0.0,0.7959183673469388
6,unseen_reader,late,XGB,0.5098897780462026,0.4931678371168817,0.18435754189944134,0.6768707482993197
6,unseen_reader,late_bc,LR,0.5563943832100257,0.48543541859775186,0.5586592178770949,0.5340136054421769
6,unseen_reader,late_bc,RF,0.5610432543687468,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,late_bc,XGB,0.5346201832529384,0.4431818181818182,0.0,0.7959183673469388
6,unseen_reader,combined,LR,0.556243394232221,0.48832581723707813,0.48044692737430167,0.5544217687074829
6,unseen_reader,combined,RF,0.5387286728068851,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,combined,XGB,0.5104063192860605,0.49577207607703266,0.16201117318435754,0.6961451247165533
6,unseen_reader,combined_bc,LR,0.5800440252072125,0.16870876531573986,1.0,0.20294784580498867
6,unseen_reader,combined_bc,RF,0.5001986697076377,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,combined_bc,XGB,0.5624458625046688,0.4474573370076853,0.00558659217877095,0.7925170068027211
6,unseen_reader,combined_ling,LR,0.6043055699039233,0.5149621085104956,0.5195530726256983,0.5816326530612245
6,unseen_reader,combined_ling,RF,0.5941177872962642,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,combined_ling,XGB,0.6090100685807831,0.5670283989430036,0.27932960893854747,0.7335600907029478
6,unseen_reader,combined_ling_bc,LR,0.6201435189967974,0.16870876531573986,1.0,0.20294784580498867
6,unseen_reader,combined_ling_bc,RF,0.533579153984917,0.44353312302839115,0.0,0.7970521541950113
6,unseen_reader,combined_ling_bc,XGB,0.5762255934264167,0.44212523719165087,0.0,0.7925170068027211
6,unseen_text,text_only,LR,0.5057936109082978,0.43698277031610366,0.4662576687116564,0.4876543209876543
6,unseen_text,text_only,RF,0.5353685248575304,0.5207840807840808,0.2331288343558282,0.6925925925925925
6,unseen_text,text_only,XGB,0.5300300585050398,0.49958577328733966,0.3128834355828221,0.6234567901234568
6,unseen_text,majority,majority,0.5,0.44406314344543585,0.0,0.7987654320987654
6,unseen_text,random,random,0.49544855444192637,0.4951001121999751,0.17791411042944785,0.6851851851851852
6,unseen_text,early,LR,0.5205052104569462,0.4989452814761766,0.3496932515337423,0.608641975308642
6,unseen_text,early,RF,0.5300727283071467,0.4504656928437416,0.006134969325153374,0.8
6,unseen_text,early,XGB,0.5446847649842121,0.5100308641975309,0.2147239263803681,0.6864197530864198
6,unseen_text,early_bc,LR,0.47986459449464736,0.4260323486582068,0.5276073619631901,0.4617283950617284
